"","year","quarter","week","nercrgn","load","datetime","pca","doy","season","calyear","hour"
"33",2017,1,1,"RFC",45.3351333333334,2017-01-02 08:00:00,"OVEC",2,"Winter",2017,8
"34",2017,1,1,"RFC",46.4137666666667,2017-01-02 09:00:00,"OVEC",2,"Winter",2017,9
"35",2017,1,1,"RFC",46.9054666666667,2017-01-02 10:00:00,"OVEC",2,"Winter",2017,10
"36",2017,1,1,"RFC",46.5459,2017-01-02 11:00:00,"OVEC",2,"Winter",2017,11
"37",2017,1,1,"RFC",46.9264333333333,2017-01-02 12:00:00,"OVEC",2,"Winter",2017,12
"38",2017,1,1,"RFC",45.9097,2017-01-02 13:00:00,"OVEC",2,"Winter",2017,13
"39",2017,1,1,"RFC",46.5135666666667,2017-01-02 14:00:00,"OVEC",2,"Winter",2017,14
"40",2017,1,1,"RFC",47.6638,2017-01-02 15:00:00,"OVEC",2,"Winter",2017,15
"41",2017,1,1,"RFC",48.8246333333333,2017-01-02 16:00:00,"OVEC",2,"Winter",2017,16
"42",2017,1,1,"RFC",49.6244,2017-01-02 17:00:00,"OVEC",2,"Winter",2017,17
"43",2017,1,1,"RFC",49.6567,2017-01-02 18:00:00,"OVEC",2,"Winter",2017,18
"44",2017,1,1,"RFC",48.7488666666667,2017-01-02 19:00:00,"OVEC",2,"Winter",2017,19
"45",2017,1,1,"RFC",47.7939,2017-01-02 20:00:00,"OVEC",2,"Winter",2017,20
"46",2017,1,1,"RFC",48.4529666666667,2017-01-02 21:00:00,"OVEC",2,"Winter",2017,21
"47",2017,1,1,"RFC",52.9789666666667,2017-01-02 22:00:00,"OVEC",2,"Winter",2017,22
"48",2017,1,1,"RFC",56.5462,2017-01-02 23:00:00,"OVEC",2,"Winter",2017,23
"49",2017,1,1,"RFC",55.2171333333333,2017-01-03 00:00:00,"OVEC",3,"Winter",2017,0
"50",2017,1,1,"RFC",56.2291,2017-01-03 01:00:00,"OVEC",3,"Winter",2017,1
"51",2017,1,1,"RFC",56.2212,2017-01-03 02:00:00,"OVEC",3,"Winter",2017,2
"52",2017,1,1,"RFC",54.7108333333333,2017-01-03 03:00:00,"OVEC",3,"Winter",2017,3
"53",2017,1,1,"RFC",51.4592333333333,2017-01-03 04:00:00,"OVEC",3,"Winter",2017,4
"54",2017,1,1,"RFC",48.9657333333333,2017-01-03 05:00:00,"OVEC",3,"Winter",2017,5
"55",2017,1,1,"RFC",45.8922,2017-01-03 06:00:00,"OVEC",3,"Winter",2017,6
"56",2017,1,1,"RFC",46.1553,2017-01-03 07:00:00,"OVEC",3,"Winter",2017,7
"57",2017,1,1,"RFC",46.3076666666667,2017-01-03 08:00:00,"OVEC",3,"Winter",2017,8
"58",2017,1,1,"RFC",47.4799333333333,2017-01-03 09:00:00,"OVEC",3,"Winter",2017,9
"59",2017,1,1,"RFC",48.2110333333334,2017-01-03 10:00:00,"OVEC",3,"Winter",2017,10
"60",2017,1,1,"RFC",50.2743333333333,2017-01-03 11:00:00,"OVEC",3,"Winter",2017,11
"61",2017,1,1,"RFC",51.2972666666667,2017-01-03 12:00:00,"OVEC",3,"Winter",2017,12
"62",2017,1,1,"RFC",52.2912333333334,2017-01-03 13:00:00,"OVEC",3,"Winter",2017,13
"63",2017,1,1,"RFC",57.4175333333334,2017-01-03 14:00:00,"OVEC",3,"Winter",2017,14
"64",2017,1,1,"RFC",57.9351666666667,2017-01-03 15:00:00,"OVEC",3,"Winter",2017,15
"65",2017,1,1,"RFC",58.4981,2017-01-03 16:00:00,"OVEC",3,"Winter",2017,16
"66",2017,1,1,"RFC",58.1243666666666,2017-01-03 17:00:00,"OVEC",3,"Winter",2017,17
"67",2017,1,1,"RFC",61.1599,2017-01-03 18:00:00,"OVEC",3,"Winter",2017,18
"68",2017,1,1,"RFC",58.4987,2017-01-03 19:00:00,"OVEC",3,"Winter",2017,19
"69",2017,1,1,"RFC",54.9106,2017-01-03 20:00:00,"OVEC",3,"Winter",2017,20
"70",2017,1,1,"RFC",55.3873666666667,2017-01-03 21:00:00,"OVEC",3,"Winter",2017,21
"71",2017,1,1,"RFC",60.4056333333333,2017-01-03 22:00:00,"OVEC",3,"Winter",2017,22
"72",2017,1,1,"RFC",62.8794,2017-01-03 23:00:00,"OVEC",3,"Winter",2017,23
"73",2017,1,1,"RFC",64.1308,2017-01-04 00:00:00,"OVEC",4,"Winter",2017,0
"74",2017,1,1,"RFC",61.9670333333333,2017-01-04 01:00:00,"OVEC",4,"Winter",2017,1
"75",2017,1,1,"RFC",60.9980666666667,2017-01-04 02:00:00,"OVEC",4,"Winter",2017,2
"76",2017,1,1,"RFC",58.4588,2017-01-04 03:00:00,"OVEC",4,"Winter",2017,3
"77",2017,1,1,"RFC",56.0214666666667,2017-01-04 04:00:00,"OVEC",4,"Winter",2017,4
"78",2017,1,1,"RFC",53.0555333333333,2017-01-04 05:00:00,"OVEC",4,"Winter",2017,5
"79",2017,1,1,"RFC",49.3745333333333,2017-01-04 06:00:00,"OVEC",4,"Winter",2017,6
"80",2017,1,1,"RFC",49.4412,2017-01-04 07:00:00,"OVEC",4,"Winter",2017,7
"81",2017,1,1,"RFC",49.7514,2017-01-04 08:00:00,"OVEC",4,"Winter",2017,8
"82",2017,1,1,"RFC",50.0100666666667,2017-01-04 09:00:00,"OVEC",4,"Winter",2017,9
"83",2017,1,1,"RFC",52.2013,2017-01-04 10:00:00,"OVEC",4,"Winter",2017,10
"84",2017,1,1,"RFC",59.7217,2017-01-04 11:00:00,"OVEC",4,"Winter",2017,11
"85",2017,1,1,"RFC",65.1799,2017-01-04 12:00:00,"OVEC",4,"Winter",2017,12
"86",2017,1,1,"RFC",66.6766666666667,2017-01-04 13:00:00,"OVEC",4,"Winter",2017,13
"87",2017,1,1,"RFC",65.2853,2017-01-04 14:00:00,"OVEC",4,"Winter",2017,14
"88",2017,1,1,"RFC",66.5131,2017-01-04 15:00:00,"OVEC",4,"Winter",2017,15
"89",2017,1,1,"RFC",67.0417,2017-01-04 16:00:00,"OVEC",4,"Winter",2017,16
"90",2017,1,1,"RFC",66.7465333333333,2017-01-04 17:00:00,"OVEC",4,"Winter",2017,17
"91",2017,1,1,"RFC",66.2802,2017-01-04 18:00:00,"OVEC",4,"Winter",2017,18
"92",2017,1,1,"RFC",56.3395999999999,2017-01-04 19:00:00,"OVEC",4,"Winter",2017,19
"93",2017,1,1,"RFC",55.0878999999999,2017-01-04 20:00:00,"OVEC",4,"Winter",2017,20
"94",2017,1,1,"RFC",57.4258,2017-01-04 21:00:00,"OVEC",4,"Winter",2017,21
"95",2017,1,1,"RFC",63.4516,2017-01-04 22:00:00,"OVEC",4,"Winter",2017,22
"96",2017,1,1,"RFC",65.0271,2017-01-04 23:00:00,"OVEC",4,"Winter",2017,23
"97",2017,1,1,"RFC",68.4053666666667,2017-01-05 00:00:00,"OVEC",5,"Winter",2017,0
"98",2017,1,1,"RFC",69.8382333333333,2017-01-05 01:00:00,"OVEC",5,"Winter",2017,1
"99",2017,1,1,"RFC",68.9471666666667,2017-01-05 02:00:00,"OVEC",5,"Winter",2017,2
"100",2017,1,1,"RFC",66.9884,2017-01-05 03:00:00,"OVEC",5,"Winter",2017,3
"101",2017,1,1,"RFC",65.2498,2017-01-05 04:00:00,"OVEC",5,"Winter",2017,4
"102",2017,1,1,"RFC",64.6424,2017-01-05 05:00:00,"OVEC",5,"Winter",2017,5
"103",2017,1,1,"RFC",57.9214,2017-01-05 06:00:00,"OVEC",5,"Winter",2017,6
"104",2017,1,1,"RFC",56.7290333333333,2017-01-05 07:00:00,"OVEC",5,"Winter",2017,7
"105",2017,1,1,"RFC",57.6348,2017-01-05 08:00:00,"OVEC",5,"Winter",2017,8
"106",2017,1,1,"RFC",61.5922666666667,2017-01-05 09:00:00,"OVEC",5,"Winter",2017,9
"107",2017,1,1,"RFC",66.2945333333333,2017-01-05 10:00:00,"OVEC",5,"Winter",2017,10
"108",2017,1,1,"RFC",74.5134,2017-01-05 11:00:00,"OVEC",5,"Winter",2017,11
"109",2017,1,1,"RFC",79.1008,2017-01-05 12:00:00,"OVEC",5,"Winter",2017,12
"110",2017,1,1,"RFC",77.5574333333334,2017-01-05 13:00:00,"OVEC",5,"Winter",2017,13
"111",2017,1,1,"RFC",73.7886,2017-01-05 14:00:00,"OVEC",5,"Winter",2017,14
"112",2017,1,1,"RFC",73.5307666666667,2017-01-05 15:00:00,"OVEC",5,"Winter",2017,15
"113",2017,1,1,"RFC",73.2432,2017-01-05 16:00:00,"OVEC",5,"Winter",2017,16
"114",2017,1,1,"RFC",74.3549,2017-01-05 17:00:00,"OVEC",5,"Winter",2017,17
"115",2017,1,1,"RFC",76.6007666666666,2017-01-05 18:00:00,"OVEC",5,"Winter",2017,18
"116",2017,1,1,"RFC",75.3398,2017-01-05 19:00:00,"OVEC",5,"Winter",2017,19
"117",2017,1,1,"RFC",66.3274666666666,2017-01-05 20:00:00,"OVEC",5,"Winter",2017,20
"118",2017,1,1,"RFC",67.1583666666667,2017-01-05 21:00:00,"OVEC",5,"Winter",2017,21
"119",2017,1,1,"RFC",70.6736333333333,2017-01-05 22:00:00,"OVEC",5,"Winter",2017,22
"120",2017,1,1,"RFC",70.6637666666667,2017-01-05 23:00:00,"OVEC",5,"Winter",2017,23
"121",2017,1,1,"RFC",71.8168,2017-01-06 00:00:00,"OVEC",6,"Winter",2017,0
"122",2017,1,1,"RFC",70.7010333333333,2017-01-06 01:00:00,"OVEC",6,"Winter",2017,1
"123",2017,1,1,"RFC",71.3848333333333,2017-01-06 02:00:00,"OVEC",6,"Winter",2017,2
"124",2017,1,1,"RFC",70.6191333333333,2017-01-06 03:00:00,"OVEC",6,"Winter",2017,3
"125",2017,1,1,"RFC",66.1878,2017-01-06 04:00:00,"OVEC",6,"Winter",2017,4
"126",2017,1,1,"RFC",62.6490333333333,2017-01-06 05:00:00,"OVEC",6,"Winter",2017,5
"127",2017,1,1,"RFC",58.7975666666667,2017-01-06 06:00:00,"OVEC",6,"Winter",2017,6
"128",2017,1,1,"RFC",58.3793333333333,2017-01-06 07:00:00,"OVEC",6,"Winter",2017,7
"129",2017,1,1,"RFC",58.7140666666667,2017-01-06 08:00:00,"OVEC",6,"Winter",2017,8
"130",2017,1,1,"RFC",59.6191666666667,2017-01-06 09:00:00,"OVEC",6,"Winter",2017,9
"131",2017,1,1,"RFC",65.0211,2017-01-06 10:00:00,"OVEC",6,"Winter",2017,10
"132",2017,1,1,"RFC",67.5162,2017-01-06 11:00:00,"OVEC",6,"Winter",2017,11
"133",2017,1,1,"RFC",71.5803666666666,2017-01-06 12:00:00,"OVEC",6,"Winter",2017,12
"134",2017,1,1,"RFC",75.7441333333333,2017-01-06 13:00:00,"OVEC",6,"Winter",2017,13
"135",2017,1,1,"RFC",74.8599,2017-01-06 14:00:00,"OVEC",6,"Winter",2017,14
"136",2017,1,1,"RFC",77.7931,2017-01-06 15:00:00,"OVEC",6,"Winter",2017,15
"137",2017,1,1,"RFC",77.9254,2017-01-06 16:00:00,"OVEC",6,"Winter",2017,16
"138",2017,1,1,"RFC",77.8146,2017-01-06 17:00:00,"OVEC",6,"Winter",2017,17
"139",2017,1,1,"RFC",79.1079666666666,2017-01-06 18:00:00,"OVEC",6,"Winter",2017,18
"140",2017,1,1,"RFC",74.3418,2017-01-06 19:00:00,"OVEC",6,"Winter",2017,19
"141",2017,1,1,"RFC",71.2906,2017-01-06 20:00:00,"OVEC",6,"Winter",2017,20
"142",2017,1,1,"RFC",69.9586333333334,2017-01-06 21:00:00,"OVEC",6,"Winter",2017,21
"143",2017,1,1,"RFC",72.6875666666666,2017-01-06 22:00:00,"OVEC",6,"Winter",2017,22
"144",2017,1,1,"RFC",73.2909666666666,2017-01-06 23:00:00,"OVEC",6,"Winter",2017,23
"145",2017,1,1,"RFC",73.7479666666666,2017-01-07 00:00:00,"OVEC",7,"Winter",2017,0
"146",2017,1,1,"RFC",71.2019333333333,2017-01-07 01:00:00,"OVEC",7,"Winter",2017,1
"147",2017,1,1,"RFC",70.4325666666666,2017-01-07 02:00:00,"OVEC",7,"Winter",2017,2
"148",2017,1,1,"RFC",72.0169999999999,2017-01-07 03:00:00,"OVEC",7,"Winter",2017,3
"149",2017,1,1,"RFC",73.2218333333333,2017-01-07 04:00:00,"OVEC",7,"Winter",2017,4
"150",2017,1,1,"RFC",72.3761666666667,2017-01-07 05:00:00,"OVEC",7,"Winter",2017,5
"151",2017,1,1,"RFC",64.3275333333333,2017-01-07 06:00:00,"OVEC",7,"Winter",2017,6
"152",2017,1,1,"RFC",64.7711666666666,2017-01-07 07:00:00,"OVEC",7,"Winter",2017,7
"153",2017,1,1,"RFC",65.3412666666666,2017-01-07 08:00:00,"OVEC",7,"Winter",2017,8
"154",2017,1,1,"RFC",66.2226333333333,2017-01-07 09:00:00,"OVEC",7,"Winter",2017,9
"155",2017,1,1,"RFC",71.1340333333333,2017-01-07 10:00:00,"OVEC",7,"Winter",2017,10
"156",2017,1,1,"RFC",71.7918333333334,2017-01-07 11:00:00,"OVEC",7,"Winter",2017,11
"157",2017,1,1,"RFC",75.9240666666667,2017-01-07 12:00:00,"OVEC",7,"Winter",2017,12
"158",2017,1,1,"RFC",80.7692666666668,2017-01-07 13:00:00,"OVEC",7,"Winter",2017,13
"159",2017,1,1,"RFC",79.6889,2017-01-07 14:00:00,"OVEC",7,"Winter",2017,14
"160",2017,1,1,"RFC",79.9738,2017-01-07 15:00:00,"OVEC",7,"Winter",2017,15
"161",2017,1,1,"RFC",77.6503,2017-01-07 16:00:00,"OVEC",7,"Winter",2017,16
"162",2017,1,1,"RFC",75.5634666666667,2017-01-07 17:00:00,"OVEC",7,"Winter",2017,17
"163",2017,1,1,"RFC",75.1782333333334,2017-01-07 18:00:00,"OVEC",7,"Winter",2017,18
"164",2017,1,1,"RFC",77.5068666666667,2017-01-07 19:00:00,"OVEC",7,"Winter",2017,19
"165",2017,1,1,"RFC",77.1047666666666,2017-01-07 20:00:00,"OVEC",7,"Winter",2017,20
"166",2017,1,1,"RFC",77.5718666666667,2017-01-07 21:00:00,"OVEC",7,"Winter",2017,21
"167",2017,1,1,"RFC",79.7259,2017-01-07 22:00:00,"OVEC",7,"Winter",2017,22
"168",2017,1,1,"RFC",77.3460666666667,2017-01-07 23:00:00,"OVEC",7,"Winter",2017,23
"169",2017,1,1,"RFC",75.6667333333334,2017-01-08 00:00:00,"OVEC",8,"Winter",2017,0
"170",2017,1,1,"RFC",72.0283333333333,2017-01-08 01:00:00,"OVEC",8,"Winter",2017,1
"171",2017,1,1,"RFC",71.3525333333333,2017-01-08 02:00:00,"OVEC",8,"Winter",2017,2
"172",2017,1,1,"RFC",71.4271666666667,2017-01-08 03:00:00,"OVEC",8,"Winter",2017,3
"173",2017,1,1,"RFC",68.4490666666666,2017-01-08 04:00:00,"OVEC",8,"Winter",2017,4
"174",2017,1,1,"RFC",67.9982666666666,2017-01-08 05:00:00,"OVEC",8,"Winter",2017,5
"175",2017,1,1,"RFC",66.3140333333333,2017-01-08 06:00:00,"OVEC",8,"Winter",2017,6
"176",2017,1,1,"RFC",63.2329666666667,2017-01-08 07:00:00,"OVEC",8,"Winter",2017,7
"177",2017,1,1,"RFC",64.2988333333333,2017-01-08 08:00:00,"OVEC",8,"Winter",2017,8
"178",2017,1,1,"RFC",65.6731666666667,2017-01-08 09:00:00,"OVEC",8,"Winter",2017,9
"179",2017,1,1,"RFC",67.7317666666667,2017-01-08 10:00:00,"OVEC",8,"Winter",2017,10
"180",2017,1,1,"RFC",69.8361666666667,2017-01-08 11:00:00,"OVEC",8,"Winter",2017,11
"181",2017,1,1,"RFC",70.9393666666667,2017-01-08 12:00:00,"OVEC",8,"Winter",2017,12
"182",2017,1,1,"RFC",72.1827333333334,2017-01-08 13:00:00,"OVEC",8,"Winter",2017,13
"183",2017,1,1,"RFC",72.7663,2017-01-08 14:00:00,"OVEC",8,"Winter",2017,14
"184",2017,1,1,"RFC",71.6319,2017-01-08 15:00:00,"OVEC",8,"Winter",2017,15
"185",2017,1,1,"RFC",72.154,2017-01-08 16:00:00,"OVEC",8,"Winter",2017,16
"186",2017,1,1,"RFC",69.3476,2017-01-08 17:00:00,"OVEC",8,"Winter",2017,17
"187",2017,1,1,"RFC",67.8582333333333,2017-01-08 18:00:00,"OVEC",8,"Winter",2017,18
"188",2017,1,1,"RFC",65.6651333333334,2017-01-08 19:00:00,"OVEC",8,"Winter",2017,19
"189",2017,1,1,"RFC",66.8778666666667,2017-01-08 20:00:00,"OVEC",8,"Winter",2017,20
"190",2017,1,1,"RFC",69.5112,2017-01-08 21:00:00,"OVEC",8,"Winter",2017,21
"191",2017,1,1,"RFC",75.0361333333334,2017-01-08 22:00:00,"OVEC",8,"Winter",2017,22
"192",2017,1,1,"RFC",77.2458333333334,2017-01-08 23:00:00,"OVEC",8,"Winter",2017,23
"193",2017,1,2,"RFC",72.1278,2017-01-09 00:00:00,"OVEC",9,"Winter",2017,0
"194",2017,1,2,"RFC",76.7675666666667,2017-01-09 01:00:00,"OVEC",9,"Winter",2017,1
"195",2017,1,2,"RFC",75.8846666666666,2017-01-09 02:00:00,"OVEC",9,"Winter",2017,2
"196",2017,1,2,"RFC",72.8161,2017-01-09 03:00:00,"OVEC",9,"Winter",2017,3
"197",2017,1,2,"RFC",70.6053333333333,2017-01-09 04:00:00,"OVEC",9,"Winter",2017,4
"198",2017,1,2,"RFC",68.2848333333333,2017-01-09 05:00:00,"OVEC",9,"Winter",2017,5
"199",2017,1,2,"RFC",67.9421,2017-01-09 06:00:00,"OVEC",9,"Winter",2017,6
"200",2017,1,2,"RFC",67.4902,2017-01-09 07:00:00,"OVEC",9,"Winter",2017,7
"201",2017,1,2,"RFC",68.2861333333333,2017-01-09 08:00:00,"OVEC",9,"Winter",2017,8
"202",2017,1,2,"RFC",68.8346333333333,2017-01-09 09:00:00,"OVEC",9,"Winter",2017,9
"203",2017,1,2,"RFC",73.2470333333334,2017-01-09 10:00:00,"OVEC",9,"Winter",2017,10
"204",2017,1,2,"RFC",78.2500333333334,2017-01-09 11:00:00,"OVEC",9,"Winter",2017,11
"205",2017,1,2,"RFC",80.0404,2017-01-09 12:00:00,"OVEC",9,"Winter",2017,12
"206",2017,1,2,"RFC",79.2145666666668,2017-01-09 13:00:00,"OVEC",9,"Winter",2017,13
"207",2017,1,2,"RFC",76.5560333333334,2017-01-09 14:00:00,"OVEC",9,"Winter",2017,14
"208",2017,1,2,"RFC",75.9697,2017-01-09 15:00:00,"OVEC",9,"Winter",2017,15
"209",2017,1,2,"RFC",72.6828333333333,2017-01-09 16:00:00,"OVEC",9,"Winter",2017,16
"210",2017,1,2,"RFC",69.6258,2017-01-09 17:00:00,"OVEC",9,"Winter",2017,17
"211",2017,1,2,"RFC",68.2107,2017-01-09 18:00:00,"OVEC",9,"Winter",2017,18
"212",2017,1,2,"RFC",67.7094,2017-01-09 19:00:00,"OVEC",9,"Winter",2017,19
"213",2017,1,2,"RFC",67.1267666666667,2017-01-09 20:00:00,"OVEC",9,"Winter",2017,20
"214",2017,1,2,"RFC",68.1161666666667,2017-01-09 21:00:00,"OVEC",9,"Winter",2017,21
"215",2017,1,2,"RFC",69.7113,2017-01-09 22:00:00,"OVEC",9,"Winter",2017,22
"216",2017,1,2,"RFC",70.4064333333334,2017-01-09 23:00:00,"OVEC",9,"Winter",2017,23
"217",2017,1,2,"RFC",66.1542666666667,2017-01-10 00:00:00,"OVEC",10,"Winter",2017,0
"218",2017,1,2,"RFC",68.8170666666666,2017-01-10 01:00:00,"OVEC",10,"Winter",2017,1
"219",2017,1,2,"RFC",66.949,2017-01-10 02:00:00,"OVEC",10,"Winter",2017,2
"220",2017,1,2,"RFC",64.4398666666666,2017-01-10 03:00:00,"OVEC",10,"Winter",2017,3
"221",2017,1,2,"RFC",60.9794333333333,2017-01-10 04:00:00,"OVEC",10,"Winter",2017,4
"222",2017,1,2,"RFC",58.6670333333333,2017-01-10 05:00:00,"OVEC",10,"Winter",2017,5
"223",2017,1,2,"RFC",57.5059333333333,2017-01-10 06:00:00,"OVEC",10,"Winter",2017,6
"224",2017,1,2,"RFC",57.4131,2017-01-10 07:00:00,"OVEC",10,"Winter",2017,7
"225",2017,1,2,"RFC",58.4631666666667,2017-01-10 08:00:00,"OVEC",10,"Winter",2017,8
"226",2017,1,2,"RFC",58.5920666666667,2017-01-10 09:00:00,"OVEC",10,"Winter",2017,9
"227",2017,1,2,"RFC",59.1574,2017-01-10 10:00:00,"OVEC",10,"Winter",2017,10
"228",2017,1,2,"RFC",62.4680333333333,2017-01-10 11:00:00,"OVEC",10,"Winter",2017,11
"229",2017,1,2,"RFC",65.3882,2017-01-10 12:00:00,"OVEC",10,"Winter",2017,12
"230",2017,1,2,"RFC",64.1543,2017-01-10 13:00:00,"OVEC",10,"Winter",2017,13
"231",2017,1,2,"RFC",62.2268666666667,2017-01-10 14:00:00,"OVEC",10,"Winter",2017,14
"232",2017,1,2,"RFC",62.7333,2017-01-10 15:00:00,"OVEC",10,"Winter",2017,15
"233",2017,1,2,"RFC",63.3662666666666,2017-01-10 16:00:00,"OVEC",10,"Winter",2017,16
"234",2017,1,2,"RFC",65.3135333333333,2017-01-10 17:00:00,"OVEC",10,"Winter",2017,17
"235",2017,1,2,"RFC",65.4759,2017-01-10 18:00:00,"OVEC",10,"Winter",2017,18
"236",2017,1,2,"RFC",66.3678,2017-01-10 19:00:00,"OVEC",10,"Winter",2017,19
"237",2017,1,2,"RFC",65.7617666666666,2017-01-10 20:00:00,"OVEC",10,"Winter",2017,20
"238",2017,1,2,"RFC",66.8270333333333,2017-01-10 21:00:00,"OVEC",10,"Winter",2017,21
"239",2017,1,2,"RFC",65.5645,2017-01-10 22:00:00,"OVEC",10,"Winter",2017,22
"240",2017,1,2,"RFC",64.0301333333333,2017-01-10 23:00:00,"OVEC",10,"Winter",2017,23
"241",2017,1,2,"RFC",62.7870666666667,2017-01-11 00:00:00,"OVEC",11,"Winter",2017,0
"242",2017,1,2,"RFC",65.9156,2017-01-11 01:00:00,"OVEC",11,"Winter",2017,1
"243",2017,1,2,"RFC",64.2399,2017-01-11 02:00:00,"OVEC",11,"Winter",2017,2
"244",2017,1,2,"RFC",61.5657,2017-01-11 03:00:00,"OVEC",11,"Winter",2017,3
"245",2017,1,2,"RFC",57.9792333333333,2017-01-11 04:00:00,"OVEC",11,"Winter",2017,4
"246",2017,1,2,"RFC",54.1815666666667,2017-01-11 05:00:00,"OVEC",11,"Winter",2017,5
"247",2017,1,2,"RFC",51.7913333333333,2017-01-11 06:00:00,"OVEC",11,"Winter",2017,6
"248",2017,1,2,"RFC",50.7729,2017-01-11 07:00:00,"OVEC",11,"Winter",2017,7
"249",2017,1,2,"RFC",51.3965,2017-01-11 08:00:00,"OVEC",11,"Winter",2017,8
"250",2017,1,2,"RFC",52.0969,2017-01-11 09:00:00,"OVEC",11,"Winter",2017,9
"251",2017,1,2,"RFC",57.3952666666667,2017-01-11 10:00:00,"OVEC",11,"Winter",2017,10
"252",2017,1,2,"RFC",58.6675,2017-01-11 11:00:00,"OVEC",11,"Winter",2017,11
"253",2017,1,2,"RFC",58.5701333333333,2017-01-11 12:00:00,"OVEC",11,"Winter",2017,12
"254",2017,1,2,"RFC",58.6537,2017-01-11 13:00:00,"OVEC",11,"Winter",2017,13
"255",2017,1,2,"RFC",61.4595333333334,2017-01-11 14:00:00,"OVEC",11,"Winter",2017,14
"256",2017,1,2,"RFC",62.1615333333333,2017-01-11 15:00:00,"OVEC",11,"Winter",2017,15
"257",2017,1,2,"RFC",63.8776,2017-01-11 16:00:00,"OVEC",11,"Winter",2017,16
"258",2017,1,2,"RFC",60.8503333333333,2017-01-11 17:00:00,"OVEC",11,"Winter",2017,17
"259",2017,1,2,"RFC",60.0857666666666,2017-01-11 18:00:00,"OVEC",11,"Winter",2017,18
"260",2017,1,2,"RFC",58.1688,2017-01-11 19:00:00,"OVEC",11,"Winter",2017,19
"261",2017,1,2,"RFC",57.5402,2017-01-11 20:00:00,"OVEC",11,"Winter",2017,20
"262",2017,1,2,"RFC",57.0027333333333,2017-01-11 21:00:00,"OVEC",11,"Winter",2017,21
"263",2017,1,2,"RFC",60.9981333333333,2017-01-11 22:00:00,"OVEC",11,"Winter",2017,22
